type,num_iter,row,col,threads,time
gof_cuda,1000,6880,6880,1024,0.513942
gof_cuda,1000,6912,6912,1024,0.527999
gof_cuda,1000,6944,6944,1024,0.515336
gof_cuda,1000,6976,6976,1024,0.547553
gof_cuda,1000,7008,7008,1024,0.522829
gof_cuda,1000,7040,7040,1024,0.507178
gof_cuda,1000,7072,7072,1024,0.51077
gof_cuda,1000,7104,7104,1024,0.515183
gof_cuda,1000,7136,7136,1024,0.50725
gof_cuda,1000,7168,7168,1024,0.539463
gof_cuda,1000,7200,7200,1024,0.509344
gof_cuda,1000,7232,7232,1024,0.51217
gof_cuda,1000,7264,7264,1024,0.504591
gof_cuda,1000,7296,7296,1024,0.511097
gof_cuda,1000,7328,7328,1024,0.507606
gof_cuda,1000,7360,7360,1024,0.518939
gof_cuda,1000,7392,7392,1024,0.516039
gof_cuda,1000,7424,7424,1024,0.525682
gof_cuda,1000,7456,7456,1024,0.53075
gof_cuda,1000,7488,7488,1024,0.521766
gof_cuda,1000,7520,7520,1024,0.502919
gof_cuda,1000,7552,7552,1024,0.508915
gof_cuda,1000,7584,7584,1024,0.506523
gof_cuda,1000,7616,7616,1024,0.524326
gof_cuda,1000,7648,7648,1024,0.523605
gof_cuda,1000,7680,7680,1024,0.517144
gof_cuda,1000,7712,7712,1024,0.524749
gof_cuda,1000,7744,7744,1024,0.511244
gof_cuda,1000,7776,7776,1024,0.517798
gof_cuda,1000,7808,7808,1024,0.493802
gof_cuda,1000,7840,7840,1024,0.53355
gof_cuda,1000,7872,7872,1024,0.528871
gof_cuda,1000,7904,7904,1024,0.495125
gof_cuda,1000,7936,7936,1024,0.517395
gof_cuda,1000,7968,7968,1024,0.496922
gof_cuda,1000,8000,8000,1024,0.491516
gof_cuda,1000,8032,8032,1024,0.510929
gof_cuda,1000,8064,8064,1024,0.51138
gof_cuda,1000,8096,8096,1024,0.523428
gof_cuda,1000,8128,8128,1024,0.517969
gof_cuda,1000,8160,8160,1024,0.544172
gof_cuda,1000,8192,8192,1024,0.544987
gof_cuda,1000,8224,8224,1024,0.496049
gof_cuda,1000,8256,8256,1024,0.541225
gof_cuda,1000,8288,8288,1024,0.495243
gof_cuda,1000,8320,8320,1024,0.493982
gof_cuda,1000,8352,8352,1024,0.495382
gof_cuda,1000,8384,8384,1024,0.525368
gof_cuda,1000,8416,8416,1024,0.492334
gof_cuda,1000,8448,8448,1024,0.493706
gof_cuda,1000,8480,8480,1024,0.495663
gof_cuda,1000,8512,8512,1024,0.525782
gof_cuda,1000,8544,8544,1024,0.491458
gof_cuda,1000,8576,8576,1024,0.52823
gof_cuda,1000,8608,8608,1024,0.528941
gof_cuda,1000,8640,8640,1024,0.492542
gof_cuda,1000,8672,8672,1024,0.495915
gof_cuda,1000,8704,8704,1024,0.491451
gof_cuda,1000,8736,8736,1024,0.522755
gof_cuda,1000,8768,8768,1024,0.489316
gof_cuda,1000,8800,8800,1024,0.54326
gof_cuda,1000,8832,8832,1024,0.559224
gof_cuda,1000,8864,8864,1024,0.528295
gof_cuda,1000,8896,8896,1024,0.540703
gof_cuda,1000,8928,8928,1024,0.51758
gof_cuda,1000,8960,8960,1024,0.526635
gof_cuda,1000,8992,8992,1024,0.517412
gof_cuda,1000,9024,9024,1024,0.492061
gof_cuda,1000,9056,9056,1024,0.5012
gof_cuda,1000,9088,9088,1024,0.534965
gof_cuda,1000,9120,9120,1024,0.567562
gof_cuda,1000,9152,9152,1024,0.542755
gof_cuda,1000,9184,9184,1024,0.5093
gof_cuda,1000,9216,9216,1024,0.491051
gof_cuda,1000,9248,9248,1024,0.493817
gof_cuda,1000,9280,9280,1024,0.489621
gof_cuda,1000,9312,9312,1024,0.490899
gof_cuda,1000,9344,9344,1024,0.503446
gof_cuda,1000,9376,9376,1024,0.494352
gof_cuda,1000,9408,9408,1024,0.495675
gof_cuda,1000,9440,9440,1024,0.554153
gof_cuda,1000,9472,9472,1024,0.492583
gof_cuda,1000,9504,9504,1024,0.492825
gof_cuda,1000,9536,9536,1024,0.526641
gof_cuda,1000,9568,9568,1024,0.553809
gof_cuda,1000,9600,9600,1024,0.512161
gof_cuda,1000,9632,9632,1024,0.524397
gof_cuda,1000,9664,9664,1024,0.553262
gof_cuda,1000,9696,9696,1024,0.51945
gof_cuda,1000,9728,9728,1024,0.491408
gof_cuda,1000,9760,9760,1024,0.520485
gof_cuda,1000,9792,9792,1024,0.557452
gof_cuda,1000,9824,9824,1024,0.551627
gof_cuda,1000,9856,9856,1024,0.564585
gof_cuda,1000,9888,9888,1024,0.556083
gof_cuda,1000,9920,9920,1024,0.59078
gof_cuda,1000,9952,9952,1024,0.604355
gof_cuda,1000,9984,9984,1024,0.55361
gof_cuda,1000,10016,10016,1024,0.530413
gof_cuda,1000,10048,10048,1024,0.590441
gof_cuda,1000,10080,10080,1024,0.548514
gof_cuda,1000,10112,10112,1024,0.531231
gof_cuda,1000,10144,10144,1024,0.537371
gof_cuda,1000,10176,10176,1024,0.558119
gof_cuda,1000,10208,10208,1024,0.550314
