type,num_iter,row,col,threads,time
gof_cuda,1000,6080,6080,1024,0.63043
gof_cuda,1000,6112,6112,1024,0.629422
gof_cuda,1000,6144,6144,1024,0.636844
gof_cuda,1000,6176,6176,1024,0.635213
gof_cuda,1000,6208,6208,1024,0.640974
gof_cuda,1000,6240,6240,1024,0.642563
gof_cuda,1000,6272,6272,1024,0.640573
gof_cuda,1000,6304,6304,1024,0.650192
gof_cuda,1000,6336,6336,1024,0.646034
gof_cuda,1000,6368,6368,1024,0.659477
gof_cuda,1000,6400,6400,1024,0.656366
gof_cuda,1000,6432,6432,1024,0.656738
gof_cuda,1000,6464,6464,1024,0.660794
gof_cuda,1000,6496,6496,1024,0.669175
gof_cuda,1000,6528,6528,1024,0.662236
gof_cuda,1000,6560,6560,1024,0.690612
gof_cuda,1000,6592,6592,1024,0.677954
gof_cuda,1000,6624,6624,1024,0.689919
gof_cuda,1000,6656,6656,1024,0.707332
gof_cuda,1000,6688,6688,1024,0.703365
gof_cuda,1000,6720,6720,1024,0.704007
gof_cuda,1000,6752,6752,1024,0.682777
gof_cuda,1000,6784,6784,1024,0.681508
gof_cuda,1000,6816,6816,1024,0.670272
gof_cuda,1000,6848,6848,1024,0.674952
gof_cuda,1000,6880,6880,1024,0.695078
gof_cuda,1000,6912,6912,1024,0.694082
gof_cuda,1000,6944,6944,1024,0.702423
gof_cuda,1000,6976,6976,1024,0.709149
gof_cuda,1000,7008,7008,1024,0.715419
gof_cuda,1000,7040,7040,1024,0.710068
gof_cuda,1000,7072,7072,1024,0.687225
gof_cuda,1000,7104,7104,1024,0.694625
gof_cuda,1000,7136,7136,1024,0.701946
gof_cuda,1000,7168,7168,1024,0.712198
gof_cuda,1000,7200,7200,1024,0.718039
gof_cuda,1000,7232,7232,1024,0.717614
gof_cuda,1000,7264,7264,1024,0.725063
gof_cuda,1000,7296,7296,1024,0.737967
gof_cuda,1000,7328,7328,1024,0.743558
gof_cuda,1000,7360,7360,1024,0.743698
gof_cuda,1000,7392,7392,1024,0.744041
gof_cuda,1000,7424,7424,1024,0.750442
gof_cuda,1000,7456,7456,1024,0.748227
gof_cuda,1000,7488,7488,1024,0.753749
gof_cuda,1000,7520,7520,1024,0.743082
gof_cuda,1000,7552,7552,1024,0.752872
gof_cuda,1000,7584,7584,1024,0.773742
gof_cuda,1000,7616,7616,1024,0.800135
gof_cuda,1000,7648,7648,1024,0.77921
gof_cuda,1000,7680,7680,1024,0.77448
gof_cuda,1000,7712,7712,1024,0.784716
gof_cuda,1000,7744,7744,1024,0.783986
gof_cuda,1000,7776,7776,1024,0.789692
gof_cuda,1000,7808,7808,1024,0.801341
gof_cuda,1000,7840,7840,1024,0.804949
gof_cuda,1000,7872,7872,1024,0.798082
gof_cuda,1000,7904,7904,1024,0.817125
gof_cuda,1000,7936,7936,1024,0.839565
gof_cuda,1000,7968,7968,1024,0.854177
gof_cuda,1000,8000,8000,1024,0.847425
gof_cuda,1000,8032,8032,1024,0.850632
gof_cuda,1000,8064,8064,1024,0.827859
gof_cuda,1000,8096,8096,1024,0.831467
gof_cuda,1000,8128,8128,1024,0.848916
gof_cuda,1000,8160,8160,1024,0.858186
gof_cuda,1000,8192,8192,1024,0.862107
gof_cuda,1000,8224,8224,1024,0.864659
gof_cuda,1000,8256,8256,1024,0.866372
gof_cuda,1000,8288,8288,1024,0.876342
gof_cuda,1000,8320,8320,1024,0.873789
gof_cuda,1000,8352,8352,1024,0.885032
gof_cuda,1000,8384,8384,1024,0.892898
gof_cuda,1000,8416,8416,1024,0.902895
gof_cuda,1000,8448,8448,1024,0.91119
gof_cuda,1000,8480,8480,1024,0.904719
gof_cuda,1000,8512,8512,1024,0.898811
gof_cuda,1000,8544,8544,1024,0.898817
gof_cuda,1000,8576,8576,1024,0.908189
gof_cuda,1000,8608,8608,1024,0.924742
gof_cuda,1000,8640,8640,1024,0.916444
gof_cuda,1000,8672,8672,1024,0.923407
gof_cuda,1000,8704,8704,1024,0.930663
gof_cuda,1000,8736,8736,1024,0.928467
gof_cuda,1000,8768,8768,1024,0.932431
gof_cuda,1000,8800,8800,1024,0.946187
gof_cuda,1000,8832,8832,1024,0.954175
gof_cuda,1000,8864,8864,1024,0.957655
gof_cuda,1000,8896,8896,1024,0.952603
gof_cuda,1000,8928,8928,1024,0.95826
gof_cuda,1000,8960,8960,1024,0.974982
gof_cuda,1000,8992,8992,1024,0.98532
gof_cuda,1000,9024,9024,1024,0.993933
gof_cuda,1000,9056,9056,1024,0.994696
gof_cuda,1000,9088,9088,1024,0.994979
gof_cuda,1000,9120,9120,1024,0.992907
gof_cuda,1000,9152,9152,1024,1.00802
gof_cuda,1000,9184,9184,1024,1.0234
gof_cuda,1000,9216,9216,1024,1.02612
gof_cuda,1000,9248,9248,1024,1.03307
gof_cuda,1000,9280,9280,1024,1.0343
gof_cuda,1000,9312,9312,1024,1.03819
gof_cuda,1000,9344,9344,1024,1.04621
gof_cuda,1000,9376,9376,1024,1.05755
gof_cuda,1000,9408,9408,1024,1.05496
gof_cuda,1000,9440,9440,1024,1.0678
gof_cuda,1000,9472,9472,1024,1.06174
gof_cuda,1000,9504,9504,1024,1.06992
gof_cuda,1000,9536,9536,1024,1.07716
gof_cuda,1000,9568,9568,1024,1.08121
gof_cuda,1000,9600,9600,1024,1.0799
gof_cuda,1000,9632,9632,1024,1.08266
gof_cuda,1000,9664,9664,1024,1.09895
gof_cuda,1000,9696,9696,1024,1.09851
gof_cuda,1000,9728,9728,1024,1.11383
gof_cuda,1000,9760,9760,1024,1.12922
gof_cuda,1000,9792,9792,1024,1.12033
gof_cuda,1000,9824,9824,1024,1.11277
gof_cuda,1000,9856,9856,1024,1.1275
gof_cuda,1000,9888,9888,1024,1.13777
gof_cuda,1000,9920,9920,1024,1.14712
gof_cuda,1000,9952,9952,1024,1.15158
gof_cuda,1000,9984,9984,1024,1.15461
gof_cuda,1000,10016,10016,1024,1.15685
gof_cuda,1000,10048,10048,1024,1.16987
gof_cuda,1000,10080,10080,1024,1.17197
gof_cuda,1000,10112,10112,1024,1.18094
gof_cuda,1000,10144,10144,1024,1.18478
gof_cuda,1000,10176,10176,1024,1.20204
gof_cuda,1000,10208,10208,1024,1.21064
